id,text,audience,category,category_title,char_len,company,doc_type,entity,keywords,part_index,part_total,source_file,source_format,title
solution:warehousing_logistics:cross-docking-sortation,"Warehousing & Logistics — Cross-Docking & Sortation
Autonomous robots sort incoming goods by destination at high speed. Reduces cross-dock processing time by 50%.",customer,warehousing_logistics,Warehousing & Logistics,162,Chikku Robotics,solution,Cross-Docking & Sortation,Cross-Docking & Sortation | Warehousing & Logistics,0,1,solutions.json,json,Cross-Docking & Sortation
solution:warehousing_logistics:inventory-management,"Warehousing & Logistics — Inventory Management
SkyBot I1 drones perform automated inventory counts in high-bay racking using barcode scanning and computer vision. Counts 10× faster than manual methods.",customer,warehousing_logistics,Warehousing & Logistics,201,Chikku Robotics,solution,Inventory Management,Inventory Management | Warehousing & Logistics,0,1,solutions.json,json,Inventory Management
solution:warehousing_logistics:last-mile-delivery,"Warehousing & Logistics — Last-Mile Delivery
SkyBot D1 drones deliver small parcels within a 15 km radius. AutoHaul H1 autonomous vehicles handle larger deliveries on campus and between facilities.",customer,warehousing_logistics,Warehousing & Logistics,197,Chikku Robotics,solution,Last-Mile Delivery,Last-Mile Delivery | Warehousing & Logistics,0,1,solutions.json,json,Last-Mile Delivery
solution:smart_cities:smart-cities-public-infrastructure,"Smart Cities & Public Infrastructure
Our robots contribute to safer, cleaner, and more efficient cities through autonomous inspection, security patrol, and public services.

Applications:
- Infrastructure Inspection
- Security & Surveillance
- Public Information
- Environmental Monitoring",customer,smart_cities,Smart Cities & Public Infrastructure,289,Chikku Robotics,solution,,Smart Cities & Public Infrastructure | Infrastructure Inspection | Security & Surveillance | Public Information | Environmental Monitoring,0,1,solutions.json,json,Smart Cities & Public Infrastructure
solution:smart_cities:infrastructure-inspection,"Smart Cities & Public Infrastructure — Infrastructure Inspection
SkyBot I1 drones inspect bridges, tunnels, power lines, and buildings autonomously. AI detects cracks, corrosion, and structural issues early — preventing failures and reducing inspection costs by 70%.",customer,smart_cities,Smart Cities & Public Infrastructure,266,Chikku Robotics,solution,Infrastructure Inspection,Infrastructure Inspection | Smart Cities & Public Infrastructure,0,1,solutions.json,json,Infrastructure Inspection
solution:smart_cities:security-surveillance,"Smart Cities & Public Infrastructure — Security & Surveillance
Autonomous mobile robots patrol public spaces, parking structures, and critical infrastructure. Anomaly detection AI alerts human operators to potential security threats.",customer,smart_cities,Smart Cities & Public Infrastructure,233,Chikku Robotics,solution,Security & Surveillance,Security & Surveillance | Smart Cities & Public Infrastructure,0,1,solutions.json,json,Security & Surveillance
solution:smart_cities:public-information,"Smart Cities & Public Infrastructure — Public Information
GuideBot G1 robots deployed in airports, train stations, and city centers provide wayfinding, event information, and multilingual assistance to citizens and tourists.",customer,smart_cities,Smart Cities & Public Infrastructure,224,Chikku Robotics,solution,Public Information,Public Information | Smart Cities & Public Infrastructure,0,1,solutions.json,json,Public Information
solution:smart_cities:environmental-monitoring,"Smart Cities & Public Infrastructure — Environmental Monitoring
Sensor-equipped mobile robots monitor air quality, noise levels, and temperature across urban areas, providing real-time environmental data to city management systems.",customer,smart_cities,Smart Cities & Public Infrastructure,231,Chikku Robotics,solution,Environmental Monitoring,Environmental Monitoring | Smart Cities & Public Infrastructure,0,1,solutions.json,json,Environmental Monitoring
solution:agriculture:agriculture-agritech,"Agriculture & Agritech
Precision agriculture powered by robotics and AI — from autonomous crop monitoring to selective harvesting.

Applications:
- Crop Monitoring
- Autonomous Weeding & Spraying
- Harvesting Assistance",customer,agriculture,Agriculture & Agritech,219,Chikku Robotics,solution,,Agriculture & Agritech | Crop Monitoring | Autonomous Weeding & Spraying | Harvesting Assistance,0,1,solutions.json,json,Agriculture & Agritech
solution:agriculture:crop-monitoring,"Agriculture & Agritech — Crop Monitoring
SkyBot I1 drones equipped with multispectral cameras survey crops, detecting disease, nutrient deficiency, and water stress before they become visible to the human eye.",customer,agriculture,Agriculture & Agritech,209,Chikku Robotics,solution,Crop Monitoring,Crop Monitoring | Agriculture & Agritech,0,1,solutions.json,json,Crop Monitoring
solution:agriculture:autonomous-weeding-spraying,"Agriculture & Agritech — Autonomous Weeding & Spraying
Mobile robots with computer vision identify and remove weeds mechanically or apply targeted spraying — reducing herbicide use by up to 90%.",customer,agriculture,Agriculture & Agritech,194,Chikku Robotics,solution,Autonomous Weeding & Spraying,Autonomous Weeding & Spraying | Agriculture & Agritech,0,1,solutions.json,json,Autonomous Weeding & Spraying
solution:agriculture:harvesting-assistance,"Agriculture & Agritech — Harvesting Assistance
CoBot arms with soft grippers and vision systems selectively harvest fruits and vegetables without damage. Adaptable to multiple crop types.",customer,agriculture,Agriculture & Agritech,187,Chikku Robotics,solution,Harvesting Assistance,Harvesting Assistance | Agriculture & Agritech,0,1,solutions.json,json,Harvesting Assistance
technology:artificial_intelligence:artificial-intelligence-machine-learning,"Artificial Intelligence & Machine Learning
Our AI research and engineering team develops state-of-the-art models for perception, planning, and human-robot interaction. We combine classical robotics with modern deep learning to create truly intelligent machines.

Capabilities:
- Deep Learning
- Reinforcement Learning
- Natural Language Processing
- Generative AI",customer,artificial_intelligence,Artificial Intelligence & Machine Learning,363,Chikku Robotics,technology,,Artificial Intelligence & Machine Learning | Deep Learning | Reinforcement Learning | Natural Language Processing | Generative AI,0,1,technologies.json,json,Artificial Intelligence & Machine Learning
technology:artificial_intelligence:deep-learning,"Artificial Intelligence & Machine Learning — Deep Learning
Convolutional neural networks (CNNs), transformers, and recurrent architectures optimized for real-time robotic inference on edge devices.
Applications: Object detection and classification | Semantic scene understanding | Human pose estimation | Gesture recognition",customer,artificial_intelligence,Artificial Intelligence & Machine Learning,324,Chikku Robotics,technology,Deep Learning,Deep Learning | Artificial Intelligence & Machine Learning,0,1,technologies.json,json,Deep Learning
technology:artificial_intelligence:reinforcement-learning,"Artificial Intelligence & Machine Learning — Reinforcement Learning
Model-based and model-free RL for robot control, navigation, and manipulation. Training in simulation with sim-to-real transfer.
Applications: Adaptive navigation in dynamic environments | Robotic grasping and manipulation | Multi-robot coordination | Energy-optimal path planning",customer,artificial_intelligence,Artificial Intelligence & Machine Learning,348,Chikku Robotics,technology,Reinforcement Learning,Reinforcement Learning | Artificial Intelligence & Machine Learning,0,1,technologies.json,json,Reinforcement Learning
technology:artificial_intelligence:natural-language-processing,"Artificial Intelligence & Machine Learning — Natural Language Processing
Transformer-based language models fine-tuned for robotic command understanding and multi-turn dialogue in 30+ languages.
Applications: Voice command interpretation | Intent classification | Conversational AI for service robots | Multilingual translation",customer,artificial_intelligence,Artificial Intelligence & Machine Learning,326,Chikku Robotics,technology,Natural Language Processing,Natural Language Processing | Artificial Intelligence & Machine Learning,0,1,technologies.json,json,Natural Language Processing
technology:artificial_intelligence:generative-ai,"Artificial Intelligence & Machine Learning — Generative AI
Large language models and diffusion models for task planning, code generation, and robot behavior synthesis.
Applications: Automated task planning from natural language | Robot program generation | Synthetic training data generation | Predictive world modeling",customer,artificial_intelligence,Artificial Intelligence & Machine Learning,319,Chikku Robotics,technology,Generative AI,Generative AI | Artificial Intelligence & Machine Learning,0,1,technologies.json,json,Generative AI
technology:computer_vision:computer-vision,"Computer Vision
Our vision systems enable robots to see, understand, and interact with their environment in real time. From 3D perception to facial recognition, our CV stack runs efficiently on embedded hardware.

Capabilities:
- 3D Perception
- Object Detection & Tracking
- Facial & Gesture Recognition
- Industrial Inspection",customer,computer_vision,Computer Vision,328,Chikku Robotics,technology,,Computer Vision | 3D Perception | Object Detection & Tracking | Facial & Gesture Recognition | Industrial Inspection,0,1,technologies.json,json,Computer Vision
